кат;назва;наявність;код;опт;роздріб
Рогатки;            CZ Boilie Catapult (Рогатка);;CZ1747;7,43 EUR;312,06
Рогатки;            CZ Catapult - BaitBall (Рогатка);;CZ1734;3,98 EUR;167,16
Рогатки;            CZ Catapult - Particles (Рогатка);1,000;CZ1727;3,74 EUR;157,08
Рогатки;            CZ Catapult - Worm (Рогатка);6,000;CZ1536;3,98 EUR;167,16
