кат;назва;наявність;код;опт;роздріб
Наживка;            Predator-Z Catfish Mega Pellet, 30mm, 230g, crab-chicken (ПЕЛЛЕТС НА СОМА,КРАБ-КУРИЦА);9,000;CZ8686;2,39 EUR;107,072
Наживка;            Predator-Z Catfish Mega Pellet, 30mm, 230g, fish-meat (ПЕЛЛЕТС НА СОМА,РЫБА-МЯСО);7,000;CZ8662;2,39 EUR;107,072
Наживка;            Predator-Z Catfish Mega Pellet, 30mm, 230g, liver-blood (ПЕЛЛЕТС НА СОМА,ПЕЧЕНЬ-КРОВЬ);3,000;CZ8679;2,39 EUR;107,072
Наживка;            XXL Boilies, extra combination  30 mm 500g  (БОЙЛЫ ДЛЯ КАРПА И СОМА,ЭКСТРА КОМБИНАЦИЯ);28,000;CZ5145;3,19 EUR;142,912
Наживка;            XXL Boilies, water insect 30 mm 500g  (БОЙЛЫ ДЛЯ КАРПА И СОМА,ВОДЯНЫЕ НАСЕКОМЫЕ);25,000;CZ6265;3,19 EUR;142,912
