кат;назва;наявність;код;опт;роздріб
Спиннинговые катушки;            JUNIOR 20R (Легкая катушка, 2 подшипника, «задний» тормоз);11,000;CZ7993;5,36 EUR;225,12
Спиннинговые катушки;            Predator-Z Oplus Red-Act 2000FD spinning reel (катушка для блеснения, 6+1BB,запасная шпуля-графитова;3,000;CZ0573;28,44 EUR;1194,48
Спиннинговые катушки;            Predator-Z Oplus Red-Act 3000FD spinning reel (катушка для блеснения, 6+1BB,запасная шпуля-графитова;2,000;CZ0580;29,87 EUR;1254,54
Спиннинговые катушки;            Predator-Z Oplus Red-Act 4000FD spinning reel (катушка для блеснения, 6+1BB,запасная шпуля-графитова;3,000;CZ0597;31,29 EUR;1314,18
Спиннинговые катушки;            Predator-Z Rival 1000 spinning reel (Спиннинговая катушка для блеснения,5+1BB,антиреверс,шпуля из алюминия,дополнительная шпуля-графитовая);4,000;CZ2890;12,77 EUR;536,34
Спиннинговые катушки;            Predator-Z Rival 2000 spinning reel (Спиннинговая катушка для блеснения,5+1BB,антиреверс,шпуля из алюминия,дополнительная шпуля-графитовая);1,000;CZ2906;14,19 EUR;595,98
Спиннинговые катушки;            Predator-Z Rival 3000 spinning reel (Спиннинговая катушка для блеснения,5+1BB,антиреверс,шпуля из алюминия,дополнительная шпуля-графитовая);10,000;CZ2913;15,62 EUR;656,04
Спиннинговые катушки;            Predator-Z Rival 4000 spinning reel (Спиннинговая катушка для блеснения,5+1BB,антиреверс,шпуля из алюминия,дополнительная шпуля-графитовая);16,000;CZ2920;17,04 EUR;715,68
