"1830","Карповые удилища-Masterful Carp Rod, 10' 3,00lb, 2 части","<p>Стройное удилище черного цвета</p><p>серии Masterful Carp наряду с</p><p>элегантностью излучает силу и</p><p>упругость, что делает его идеальным</p><p>во время вываживании рыбы и в</p><p>забросах.</p><p>Оснащенные кольцами для дальних</p><p>забросов 360см-ые и 390см-ые</p><p>удилища рекомендуем для дальних</p><p>точных забросов, для ловли крупных</p><p>рыб, для водоемов, где есть риск</p><p>зацепляемости.</p><p>Кроме этого, в этой серии есть два</p><p>специальных удилища – 7-либровый</p><p>спод, оснащенный кольцами для</p><p>дальних забрасываний, – для точного</p><p>кормления кормовой ракетой, а также</p><p>короткое (всего 300см) 3-либровое</p><p>удилище с характерным для карповых</p><p>удилищ параболическим строем.</p><p>Серия была изготовлена с</p><p>использованием наилучшего</p><p>углеродного волокна, значительно</p><p>укрепленного в критических точках.</p><p>Крепкие, SIC кольца на двойной ножке,</p><p>позволяющие удилищу быть гибким и</p><p>динамичным, не изламывая акционную</p><p>дугу.</p><p>Мощный металлический держатель</p><p>крепко держит катушку в любой</p><p>позиции. Рукоятка прорезиненная,</p><p>что позволяет приятно и удобно</p><p>держать удилище в руке. Классическая</p><p>металлическая пробка, клипса для</p><p>шнура.</p>","CZ8595","1283.94000"
"2247","Офсетный крючек 1, 5шт/уп",,"CZ0092","31.08000"
"2248","Офсетный крючек 2, 5шт/уп",,"CZ0108","31.08000"
"2249","Офсетный крючек 4, 5шт/уп",,"CZ0115","31.08000"
"2250","Тройник 10шт./уп. 12",,"CZ0085","87.78000"
"2251","Металлический поводок с тройником - Soft Lure Wire 5,5кг. , 5,5см. , 10, 3 шт/уп","<p>Подходит для силиконовых приманок</p><p>• 1x7 плетение, коричневый</p><p>• Петля: 5 мм</p>","CZ1253","53.76000"
"2252","Металлический поводок с тройником - Soft Lure Wire 5,5кг. , 7,5см. , 8, 3 шт/уп","<p>Подходит для силиконовых приманок</p><p>• 1x7 плетение, коричневый</p><p>• Петля: 5 мм</p>","CZ1260","53.76000"
"2253","Металлический поводок с тройником - Soft Lure Wire 5,5кг. , 8,5см. , 6, 3 шт/уп","<p>Подходит для силиконовых приманок</p><p>• 1x7 плетение, коричневый</p><p>• Петля: 5 мм</p>","CZ1284","53.76000"
