"1192","Predator-Z Rival 3000 (блеснярськая катушка,5+1 подшипников+запасна шпуля)","<p>Вместительность шпули:</p><p>&nbsp; 0,235mm.-220m.</p><p>&nbsp; 0,285mm.-180m.</p><p>&nbsp; 0,330mm.-150m.</p><p>Передаточное число: 5,14:1</p><p>5+1 подшипник</p><p>запасная шпуля</p>","cz2913","702.90000"
"1906","ПВА рукав 18мм. X 5м.","<p>ПВА сетка диаметром-18мм. , разработанная</p><p>для дальних забрасываний,</p><p>обычное растворение.</p><p>•<span style=""white-space: pre;""> </span> 5 метровая величина</p>","CZ8175","173.88000"
"1907","ПВА рукав, медленно растворимый 37мм. X 5м.","<p>Медленно растворяющаяся</p><p>37мм ПВА сетка.</p><p>Исключительно подходит</p><p>для глубоких водоемов –</p><p>гарантировано растворится</p><p>только на дне.</p><p>•<span style=""white-space: pre;""> </span> 5 метровая величина</p>","CZ8182","259.56000"
"1908","Закрывающаяся лупа","<p>Практичная закрывающаяся</p><p>ручная лупа с двумя стеклами</p><p>разного увеличения. Для</p><p>заточки крючков, завязывания</p><p>узлов и т.д.</p><p>•<span style=""white-space: pre;""> </span> увеличение: 5-15х</p>","CZ8236","78.96000"
"1909","Грузило для pop up – снаряжения 1гр.","<p>10 шт в упаковке</p>","CZ9301","118.44000"
"1910","Грузило для pop up – снаряжения 1,5гр.","<p>10 шт в упаковке</p>","CZ9318","118.44000"
"1911","Шуруп Pop up 12мм.","<p>10шт.</p>","CZ8526","53.76000"
"1912","Фидерная кормушка МАХ 60гр.","<p>Современные кормушки природного</p><p>цвета сделаны из крепкого пластика с</p><p>вращающимся карабином. Благодаря</p><p>конструкции кормушки прикормка из нее</p><p>быстро растворяется. В комплект входит</p><p>и заглушка, которая дает возможность</p><p>использовать живую прикормку.</p>","CZ9264","60.06000"
"1913","Фидерная кормушка МАХ 80гр.","<p>Современные кормушки природного</p><p>цвета сделаны из крепкого пластика с</p><p>вращающимся карабином. Благодаря</p><p>конструкции кормушки прикормка из нее</p><p>быстро растворяется. В комплект входит</p><p>и заглушка, которая дает возможность</p><p>использовать живую прикормку.</p>","CZ9271","69.30000"
"1914","Фидерная кормушка МАХ 100гр.","<p>Современные кормушки природного</p><p>цвета сделаны из крепкого пластика с</p><p>вращающимся карабином. Благодаря</p><p>конструкции кормушки прикормка из нее</p><p>быстро растворяется. В комплект входит</p><p>и заглушка, которая дает возможность</p><p>использовать живую прикормку.</p>","CZ9288","72.66000"
"1212","Sweet Baby Corn Pellets, 800g (клубника)","<p>Гранулы (пелетс) из молодой<br>кукурузы со вкусом клубники.<br>Благодаря неяркой окраске<br>пригодны для использования в<br>совершенно прозрачной воде.<br>Аромат быстро приманивает<br>карпов к месту прикормки.</p>","CZ1459","68.09600"
"1214","Boilies by Carp Zoom 16 mm, pineaple, 800 g (ананас)","<p>Boilies by CarpZoom по самым выгодным ценам!<br>Доказывает свои наилучшие качества на<br>протяжении многих лет.</p>","CZ6040","89.15200"
"1215","Boilies by Carp Zoom, 13mm, 500g, mango (манго)","<p>Бойлы изготовлены из высококачественных ингредиентов. Протеины, аттрактивы<br>(приманивающие вещества), аминокислоты, белки, растительная клетчатка,<br>ароматизаторы – в пропорциональных количествах ингредиенты смеси. Линия<br>Boilies by CarpZoom представляет высококачесвтенные бойлы за приемлемую<br>цену! Соотношение цена-качество совместно с гарантией улова на протяжении<br>многих лет непревзойденные.</p>","CZ5982","106.17600"
"1216","Boilies by Carp Zoom, 13mm, 500g, plum (слива)","<p>Бойлы изготовлены из высококачественных ингредиентов. Протеины, аттрактивы<br>(приманивающие вещества), аминокислоты, белки, растительная клетчатка,<br>ароматизаторы – в пропорциональных количествах ингредиенты смеси. Линия<br>Boilies by CarpZoom представляет высококачесвтенные бойлы за приемлемую<br>цену! Соотношение цена-качество совместно с гарантией улова на протяжении<br>многих лет непревзойденные.</p>","CZ5999","106.17600"
"1217","Boilies by Carp Zoom, 13mm, 500g, strawberry (клубника)","<p>Бойлы изготовлены из высококачественных ингредиентов. Протеины, аттрактивы<br>(приманивающие вещества), аминокислоты, белки, растительная клетчатка,<br>ароматизаторы – в пропорциональных количествах ингредиенты смеси. Линия<br>Boilies by CarpZoom представляет высококачесвтенные бойлы за приемлемую<br>цену! Соотношение цена-качество совместно с гарантией улова на протяжении<br>многих лет непревзойденные.</p>","CZ6002","106.17600"
"1218"," Boilies by Carp Zoom, 13mm, 500g, pineapple (ананас)","<p>Бойлы изготовлены из высококачественных ингредиентов. Протеины, аттрактивы<br>(приманивающие вещества), аминокислоты, белки, растительная клетчатка,<br>ароматизаторы – в пропорциональных количествах ингредиенты смеси. Линия<br>Boilies by CarpZoom представляет высококачесвтенные бойлы за приемлемую<br>цену! Соотношение цена-качество совместно с гарантией улова на протяжении<br>многих лет непревзойденные.</p>","CZ6019","106.17600"
"1219","Boilies by Carp Zoom, 13mm, 500g, fish-halibut (рыба-палтус)","<p>Бойлы изготовлены из высококачественных ингредиентов. Протеины, аттрактивы<br>(приманивающие вещества), аминокислоты, белки, растительная клетчатка,<br>ароматизаторы – в пропорциональных количествах ингредиенты смеси. Линия<br>Boilies by CarpZoom представляет высококачесвтенные бойлы за приемлемую<br>цену! Соотношение цена-качество совместно с гарантией улова на протяжении<br>многих лет непревзойденные.</p>","CZ6026","106.17600"
"1220","Boilies by Carp Zoom, 13mm, 500g, GLM (зелено-губая ракушка)","<p>Бойлы изготовлены из высококачественных ингредиентов. Протеины, аттрактивы<br>(приманивающие вещества), аминокислоты, белки, растительная клетчатка,<br>ароматизаторы – в пропорциональных количествах ингредиенты смеси. Линия<br>Boilies by CarpZoom представляет высококачесвтенные бойлы за приемлемую<br>цену! Соотношение цена-качество совместно с гарантией улова на протяжении<br>многих лет непревзойденные.</p>","CZ6033","106.17600"
"1221","Растворяющиеся бойлы Strawberry (клубника) 20мм.800гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0605","98.11200"
"1222","Растворяющиеся бойлы Plum (слива) 20мм.800гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0612","98.11200"
"1223","Растворяющиеся бойлы Mango (манго) 20мм.800гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0629","98.11200"
"1224","Растворяющиеся бойлы Fish-Monster Crab (рыба-гигантский краб) 20мм.800гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0636","98.11200"
"1227","Растворяющиеся бойлы Strawberry (клубника) 24мм.800гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0667","98.11200"
"1228","Растворяющиеся бойлы Plum (слива) 24мм.800гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0674","98.11200"
"1229","Растворяющиеся бойлы Mango (манго) 24мм.800гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0681","98.11200"
"1230","Растворяющиеся бойлы Fish-Monster Crab (рыба-гигантский краб) 24мм.800гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0698","98.11200"
"1231","Растворяющиеся бойлы Meat-GLM (мясо-ракушки) 24мм.800гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0704","98.11200"
"1232","Растворяющиеся бойлы Spicy Frankfurter-Belachan (франкфуртская колбаса) 24мм.800гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0711","98.11200"
"1233","Растворяющиеся бойлы Strawberry (клубника) 20мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0728","56.89600"
"1234","Растворяющиеся бойлы Plum (слива) 20мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0735","56.89600"
"1235","Растворяющиеся бойлы Mango (манго) 20мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0742","56.89600"
"1236","Растворяющиеся бойлы Sweet Corn-Pineapple (кукуруза-ананас) 20мм. 100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0759","56.89600"
"1237","Растворяющиеся бойлы Cranberry (черника) 20мм. 100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0766","56.89600"
"1238","Растворяющиеся бойлы Fish-Monster Crab (рыба-гигантский краб) 20мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0773","56.89600"
"1239","Растворяющиеся бойлы Meat-GLM (мясо-ракушки) 20мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0780","56.89600"
"1240","Растворяющиеся бойлы Spicy Frankfurter-Belachan (франкфуртская колбаса) 20мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0797","56.89600"
"1241","Растворяющиеся бойлы Strawberry (клубника) 24мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0803","53.76000"
"1242","Растворяющиеся бойлы Plum (слива) 24мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0810","53.76000"
"1243","Растворяющиеся бойлы Mango (манго) 24мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0827","53.76000"
"1244","Растворяющиеся бойлы Sweet Corn-Pineapple (кукуруза-ананас) 24мм. 100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0834","53.76000"
"1245","Растворяющиеся бойлы Cranberry (черника) 24мм. 100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0841","53.76000"
"1246","Растворяющиеся бойлы Fish-Monster Crab (рыба-гигантский краб) 24мм. 100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0858","53.76000"
"1247","Растворяющиеся бойлы Meat-GLM (мясо-ракушки) 24мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0865","53.76000"
"1248","Растворяющиеся бойлы Spicy Frankfurter-Belachan (франкфуртская колбаса) 24мм.100гр.","<p>Растворяющиеся бойлы из ингредиентов экстра-класса.<br>Идеальная смесь из протеинов, аттрактивов, веществ,<br>повышающих аппетит, белков, аминокислот, клетчатки и<br>ароматизаторов. Постепенное растворение дает возможность<br>постепенно проявлять вкусовые и ароматичные свойства,<br>что очень быстро приманивает рыбу к крючку. Идеальны для<br>кратковременной (быстрой) рыбалки.</p>","CZ0872","53.76000"
"2085","Универсальный шнур - Allround Braided Fishing Line (зеленый), 0,14мм. , 9,43кг. , 110м.","<p>Плетеный универсальный качественный шнур подойдет как для поводков так и для основной намотки на катушку.</p><p>• Компактный, круглое сечение с гладкой поверхностью</p><p>• Нет растяжения и низкий коэффициент трения</p><p>• повышенная износостойкость</p><p>• Высокая прочность на узлах</p><p>• Противостоит УФ-излучению</p>","CZ0252","186.06000"
"1289","Термо костюм XXXXL","<p>• зимний термо костюм (до -20градусов)</p><p>• абсолютно водонепроницаемый</p><p>• съемный (отстегивающийся)<br>капюшон<br>• регулируемая манжета (на<br>липучке)<br>• внутренний карман<br>• регулируемая в поясе (шнур с<br>фиксатором)<br>• возможность расширить штанину<br>для удобства при одевании</p>","CZ3353","2198.70000"
"1287","Line-aligner rig 4 (19.5 cm, 25lb, 2pcs)    (ПЛЕТЕНЫЙ ШНУР,19,5 см,)","<p>Профессиональные отличные поводки,<br>оснащенные острыми японскими крючками,<br>высококачественными вертлюгами.</p>","CZ1366","91.56000"
"1286","Line-aligner rig 6 (19.5 cm, 25lb, 2pcs)    (ПЛЕТЕНЫЙ ШНУР,19,5 см,)","<p>Профессиональные отличные поводки,<br>оснащенные острыми японскими крючками,<br>высококачественными вертлюгами.</p>","CZ1373","65.10000"
"1285","D-rig boilie rig 2 (19 cm, 25lb, 2pcs)   (D-RIG ПОВОДОК,19 см, 11,4 кг)","<p>Профессиональные отличные поводки,<br>оснащенные острыми японскими крючками,<br>высококачественными вертлюгами.</p>","CZ1328","48.30000"
"1284","D-rig boilie rig 4 (19 cm, 25lb, 2pcs)   (D-RIG ПОВОДОК,19 см, 11,4 кг)","<p>Профессиональные отличные поводки,<br>оснащенные острыми японскими крючками,<br>высококачественными вертлюгами.</p>","CZ1335","69.30000"
"1283","D-rig boilie rig 6 (19 cm, 25lb, 2pcs)   (D-RIG ПОВОДОК,19 см, 11,4 кг)","<p>Профессиональные отличные поводки,<br>оснащенные острыми японскими крючками,<br>высококачественными вертлюгами.</p>","CZ1342","44.10000"
"1282","Combi-rig brown 6 (19.5 cm, 25lb, 2pcs-КОМБИНИРОВАННЫЙ ПОВОДОК,19 см,11,4 кг.)","<p>Профессиональные отличные поводки,<br>оснащенные острыми японскими крючками,<br>высококачественными вертлюгами.</p>","CZ1311","53.76000"
"1281","Combi-rig brown 2 (19.5 cm, 25lb, 2pcs-КОМБИНИРОВАННЫЙ ПОВОДОК,19 см,11,4 кг)","<p>Профессиональные отличные поводки,<br>оснащенные острыми японскими крючками,<br>высококачественными вертлюгами.</p>","CZ1298","64.86000"
"1275","стопора для поплавков L","<p>Резиновые протекторы для защиты узлов и петель а также для<br>крепления поплавков.</p>","CZ6453","34.86000"
"1276","стопора для поплавков S","<p>Резиновые протекторы для защиты узлов и петель а также для<br>крепления поплавков.</p>","CZ6477","34.86000"
"1277","стопора для поплавков M","<p>Резиновые протекторы для защиты узлов и петель а также для<br>крепления поплавков.</p>","CZ6460","34.86000"
"1278","Bull-Dog Fluo Carp Line 300m, 0,25mm, 8,80kг.","<p>Необходимый аксессуар ночной рыбалки.<br>Ярко зеленый цвет помогает ориентироваться<br>при ночном вываживании рыб. Очень<br>выносливая.</p>","CZ0582","62.58000"
"1279","Bull-Dog Fluo Carp Line 1000m, 0,25mm, PT 8,80kг.","<p>Необходимый аксессуар ночной рыбалки.<br>Ярко зеленый цвет помогает ориентироваться<br>при ночном вываживании рыб. Очень<br>выносливая.</p>","CZ3490","175.14000"
"1280","Bull-Dog Carp Line 1000m, 0,25mm, PT 8,80kг.","<p>МОНОЛЕСКА КАРПОВАЯ<br>Благодаря высокой устойчивости от разрывов<br>и растяжек, минимальной возможности<br>спутываться, леска отлично гасит рывки,<br>выдерживает самые экстремальные условия.</p>","CZ3483","175.14000"
"2089","Универсальный шнур - Allround Braided Fishing Line (зеленый), 0,22мм. , 20,92кг. , 110м. ","<p>Плетеный универсальный качественный шнур подойдет как для поводков так и для основной намотки на катушку.</p><p>• Компактный, круглое сечение с гладкой поверхностью</p><p>• Нет растяжения и низкий коэффициент трения</p><p>• повышенная износостойкость</p><p>• Высокая прочность на узлах</p><p>• Противостоит УФ-излучению</p>","CZ0290","186.06000"
"2079","Шнур для фидера - Feeder Braid line (светло серый), 0,06мм. , 4,24кг. , 100м.","<p>Фидерный профессиональный шнур. Из-за нулевого ростяжения видны даже самые осторожные поклевки рыбы.</p><p>• Диаметр указан точно</p><p>• Высокая прочность на растяжении</p><p>• Хорошая мягкость</p><p>•&nbsp;Износостойкий</p>","CZ0207","220.08000"
"2080","Шнур для фидера - Feeder Competition Feeder Braid line (светло серый), 0,08мм. , 4,50кг. , 100м.","<p>Фидерный профессиональный шнур. Из-за нулевого ростяжения видны даже самые осторожные поклевки рыбы.</p><p>• Диаметр указан точно</p><p>• Высокая прочность на растяжении</p><p>• Хорошая мягкость</p><p>•&nbsp;Износостойкий</p>","CZ0382","220.08000"
"2081","Шнур для фидера - Feeder Competition Feeder Braid line (светло серый), 0,10мм. , 5,93кг. , 100м.","<p>Фидерный профессиональный шнур. Из-за нулевого ростяжения видны даже самые осторожные поклевки рыбы.</p><p>• Диаметр указан точно</p><p>• Высокая прочность на растяжении</p><p>• Хорошая мягкость</p><p>•&nbsp;Износостойкий</p>","CZ0214","220.08000"
"2082","Шнур для фидера - Feeder Competition Feeder Braid line (светло серый), 0,12мм. , 6,30кг. , 100м.","<p>Фидерный профессиональный шнур. Из-за нулевого ростяжения видны даже самые осторожные поклевки рыбы.</p><p>• Диаметр указан точно</p><p>• Высокая прочность на растяжении</p><p>• Хорошая мягкость</p><p>•&nbsp;Износостойкий</p>","CZ0221","220.08000"
"2083","Шнур для фидера - Feeder Competition Feeder Braid line (светло серый), 0,14мм. , 9,43кг. , 100м.","<p>Фидерный профессиональный шнур. Из-за нулевого ростяжения видны даже самые осторожные поклевки рыбы.</p><p>• Диаметр указан точно</p><p>• Высокая прочность на растяжении</p><p>• Хорошая мягкость</p><p>•&nbsp;Износостойкий</p>","CZ0238","220.08000"
"2084","Универсальный шнур - Allround Braided Fishing Line (зеленый), 0,12мм. , 6,30кг. , 110м.","<p>Плетеный универсальный качественный шнур подойдет как для поводков так и для основной намотки на катушку.</p><p>• Компактный, круглое сечение с гладкой поверхностью</p><p>• Нет растяжения и низкий коэффициент трения</p><p>• повышенная износостойкость</p><p>• Высокая прочность на узлах</p><p>• Противостоит УФ-излучению</p>","CZ0245","186.06000"
"2073","Леска для поводков - Feeder Competition Leader line, 0,18мм. , 5,30кг. , 50м.","<p>Высококачественная леска наиболие подходит для изготовления фидерных поводков.</p><p>• Прозрачная и мягкая</p><p>• Узелоустойчивая</p><p>• Высокая прочность на разрыв</p><p>• устойчивая к ультрафиолетовому излучению</p>","CZ2137","62.58000"
"2074","Леска для поводков - Feeder Competition Leader line, 0,20мм. , 6,45кг. , 50м.","<p>Высококачественная леска наиболие подходит для изготовления фидерных поводков.</p><p>• Прозрачная и мягкая</p><p>• Узелоустойчивая</p><p>• Высокая прочность на разрыв</p><p>• устойчивая к ультрафиолетовому излучению</p>","CZ2144","62.58000"
"2075","Леска для поводков - Feeder Competition Leader line, 0,22мм. , 7,70кг. , 50м.","<p>Высококачественная леска наиболие подходит для изготовления фидерных поводков.</p><p>• Прозрачная и мягкая</p><p>• Узелоустойчивая</p><p>• Высокая прочность на разрыв</p><p>• устойчивая к ультрафиолетовому излучению</p>","CZ2151","62.58000"
"2076","Шок лидер, леска - Extreme Leader line (коричневая), 0,49мм. , 21,20кг. , 50м.","<p>Данная леска предназначена для выдержки дальних и мощных забросов, иными словами является шок лидером.</p><p>• Противостоит даже самым экстремальным видам донной рыбалки</p><p>•&nbsp;Износостойкая</p><p>• Специальная обработка поверхности</p>","CZ2205","81.48000"
"2077","Шок лидер, леска - Extreme Leader line (коричневая), 0,54мм. , 24,10кг. , 50м.","<p>Данная леска предназначена для выдержки дальних и мощных забросов, иными словами является шок лидером.</p><p>• Противостоит даже самым экстремальным видам донной рыбалки</p><p>•&nbsp;Износостойкая</p><p>• Специальная обработка поверхности</p>","CZ2212","81.48000"
"2078","Шок лидер, леска - Extreme Leader line (коричневая), 0,59мм. , 28,20кг. , 50м.","<p>Данная леска предназначена для выдержки дальних и мощных забросов, иными словами является шок лидером.</p><p>• Противостоит даже самым экстремальным видам донной рыбалки</p><p>•&nbsp;Износостойкая</p><p>• Специальная обработка поверхности</p>","CZ2229","81.48000"
"2066","Пено Поп Ап - Foam Pop Up, 14mm, 6pcs, yellow","<p>Идеально подходит для дипования так как пено-структура отлично в себя впитывает и долго держит аромат.</p><p>Количество - 6шт.</p><p>Цвет - желтый</p><p>Диаметр - 14мм.</p>","CZ1499","47.46000"
"2067","Защита завязки и направления крючка - Rig Aligner Sleeves N-Shape, green, 21mm, 10pcs","<p>•&nbsp;Длина - 21мм.</p><p>• Цвет - зеленый&nbsp;</p><p>• Количество - 10шт.<span style=""white-space: pre;""> </span>&nbsp;</p>","CZ1468","62.58000"
"2068","Fanatic Method кормушка, 40гр.","<p style=""margin: 0px; padding: 0px; border: 0px; color: #6c6c6c; font-family: Arial; line-height: 18.2000007629395px;"">Плоскодонная корзина соскальзывает (сливается с дном) на дно поэтому остаётся незаметной для рыб.</p><p style=""margin: 0px; padding: 0px; border: 0px; color: #6c6c6c; font-family: Arial; line-height: 18.2000007629395px;"">Внешний размер корзин одинаковый, поэтому<br style=""margin: 0px; padding: 0px;"">достаточно одного наполняющего инструмента.</p>","CZ2171","39.90000"
